mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.21963183085123697,0.023411102493695102,0.011403242746988932,0.001861211023306343,8,250,250,"{'max_depth': 8, 'min_samples_leaf': 250, 'min_samples_split': 250}",0.19407134144433766,0.18287312562078387,0.1785430355685672,0.18516250087789624,0.006542833236643003,1
0.1921370029449463,0.021053840180014712,0.011693477630615234,0.0021034702323892663,8,250,500,"{'max_depth': 8, 'min_samples_leaf': 250, 'min_samples_split': 500}",0.19407134144433766,0.18287312562078387,0.1785430355685672,0.18516250087789624,0.006542833236643003,1
0.17161226272583008,0.01656325609696398,0.00886861483256022,0.00014738515559246622,8,500,50,"{'max_depth': 8, 'min_samples_leaf': 500, 'min_samples_split': 50}",0.18541559064758023,0.17353375963338274,0.16647827472036403,0.175142541667109,0.00781437215886341,49
0.1535808245340983,0.011587205698835853,0.009809573491414389,0.0019684264641907393,8,500,100,"{'max_depth': 8, 'min_samples_leaf': 500, 'min_samples_split': 100}",0.18541559064758023,0.17353375963338274,0.16647827472036403,0.175142541667109,0.00781437215886341,49
0.15064708391825357,0.013882970315588305,0.011996030807495117,0.0031265014347975147,8,500,250,"{'max_depth': 8, 'min_samples_leaf': 500, 'min_samples_split': 250}",0.18541559064758023,0.17353375963338274,0.16647827472036403,0.175142541667109,0.00781437215886341,49
0.14831916491190592,0.0182029348559204,0.010735511779785156,0.0012743805288320251,8,500,500,"{'max_depth': 8, 'min_samples_leaf': 500, 'min_samples_split': 500}",0.18541559064758023,0.17353375963338274,0.16647827472036403,0.175142541667109,0.00781437215886341,49
0.43085463841756183,0.01468478643019629,0.013953924179077148,0.0005622157136462858,10,50,50,"{'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 50}",0.18083346787625096,0.1812831758089904,0.17439931121884505,0.17883865163469545,0.003144451918543134,34
0.35970067977905273,0.0026767709989572778,0.011242389678955078,0.0006888044653571776,10,50,100,"{'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 100}",0.18083346787625096,0.1812831758089904,0.17439931121884505,0.17883865163469545,0.003144451918543134,34
0.28654130299886066,0.029895463803279357,0.010657628377278646,0.0027919871091052597,10,50,250,"{'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 250}",0.18921278060944957,0.1794779930008996,0.17130211904281367,0.1799976308843876,0.007321223353425255,30
0.2709497610727946,0.004969697092497382,0.01217794418334961,0.0018387713331642853,10,50,500,"{'max_depth': 10, 'min_samples_leaf': 50, 'min_samples_split': 500}",0.19117394085064945,0.1804304855247364,0.17052092073525288,0.18070844903687955,0.008433850751873117,25
0.36759789784749347,0.028630465832076887,0.011980772018432617,0.001138214441730573,10,100,50,"{'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 50}",0.19047321645611964,0.1823705644703132,0.18238325809124906,0.18507567967256064,0.003816638379464975,9
0.3219302495320638,0.03634676528587559,0.010950565338134766,0.0022851644596335484,10,100,100,"{'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 100}",0.19047321645611964,0.1823705644703132,0.18238325809124906,0.18507567967256064,0.003816638379464975,9
0.3146870930989583,0.021934125006576148,0.012316147486368815,0.002006443660117352,10,100,250,"{'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 250}",0.19086608720614995,0.1819831870429163,0.18195225869318907,0.1849338443140851,0.004194748179850975,11
0.2274955908457438,0.0026589010065645796,0.01062933603922526,5.133270065545426e-05,10,100,500,"{'max_depth': 10, 'min_samples_leaf': 100, 'min_samples_split': 500}",0.19119590467336992,0.1818145697948292,0.17572988385175506,0.18291345277331805,0.006361609223247708,19
0.23682347933451334,0.027263372581524604,0.00879971186319987,0.00014392023640930553,10,250,50,"{'max_depth': 10, 'min_samples_leaf': 250, 'min_samples_split': 50}",0.19407885680411974,0.1833381790602199,0.17788930478033685,0.18510211354822548,0.006726018997949917,5
0.27618900934855145,0.01223855780809033,0.01578839619954427,0.0016815025488591119,10,250,100,"{'max_depth': 10, 'min_samples_leaf': 250, 'min_samples_split': 100}",0.19407885680411974,0.1833381790602199,0.17788930478033685,0.18510211354822548,0.006726018997949917,5
0.2710401217142741,0.003329806217999992,0.010478973388671875,0.0026555560092417292,10,250,250,"{'max_depth': 10, 'min_samples_leaf': 250, 'min_samples_split': 250}",0.19407885680411974,0.1833381790602199,0.17788930478033685,0.18510211354822548,0.006726018997949917,5
0.23730254173278809,0.006230326877321254,0.010718981424967447,0.0011577660099443851,10,250,500,"{'max_depth': 10, 'min_samples_leaf': 250, 'min_samples_split': 500}",0.19407885680411974,0.1833381790602199,0.17788930478033685,0.18510211354822548,0.006726018997949917,5
0.17332704861958823,0.0161366091050157,0.008746465047200521,0.0016864664809367815,10,500,50,"{'max_depth': 10, 'min_samples_leaf': 500, 'min_samples_split': 50}",0.18540173898017823,0.1735370770483578,0.16651150791748873,0.17515010798200825,0.007795794122265961,45
0.13901710510253906,0.005217812193992266,0.00890199343363444,0.001468155802925679,10,500,100,"{'max_depth': 10, 'min_samples_leaf': 500, 'min_samples_split': 100}",0.18540173898017823,0.1735370770483578,0.16651150791748873,0.17515010798200825,0.007795794122265961,45
0.13074628512064615,0.003448723916171869,0.005733648935953776,0.00035807297522709653,10,500,250,"{'max_depth': 10, 'min_samples_leaf': 500, 'min_samples_split': 250}",0.18540173898017823,0.1735370770483578,0.16651150791748873,0.17515010798200825,0.007795794122265961,45
0.1098936398824056,0.00924428059236515,0.0062102476755778,0.00024013736852808803,10,500,500,"{'max_depth': 10, 'min_samples_leaf': 500, 'min_samples_split': 500}",0.18540173898017823,0.1735370770483578,0.16651150791748873,0.17515010798200825,0.007795794122265961,45
